ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL
176,0,0,0,0,0,0,0,3,3,3,2,1,SP,taboao da serra,vila indiana,1,3,3,3,0,1,2859,407,1,1,1,1,1,4,3,4,0,0,3,3,4,0,4,3,3,3,3,3,1,1,0,0,1,0,38,3,3,1
177,0,1,0,0,0,1,1,3,3,3,3,1,SP,Sao Paulo,Lajeado,1,4,3,3,1,0,1771,294,0,0,0,0,0,2,3,2,0,1,2,3,3,0,3,4,3,3,3,3,0,0,1,0,1,0,48,3,3,0
179,0,0,0,0,0,0,1,3,2,3,3,1,AL,ARAPIRACA,ALTO DO CRUZEIRO,0,3,4,3,0,0,2970,441,1,1,0,1,0,2,3,3,0,0,0,3,3,0,3,3,3,4,3,3,1,0,1,0,0,1,48,3,3,0
182,0,0,1,0,0,1,0,3,4,3,3,1,PR,PARANAVAI,SANTOS DUMONT,1,2,3,1,1,0,3403,397,0,0,0,0,1,4,3,3,1,1,4,3,2,0,3,4,4,4,1,2,0,1,1,1,1,1,25,3,3,0
183,1,0,0,0,1,1,0,3,3,3,2,0,CE,FORTALEZA,PRESIDENTE KENNEDY,1,3,3,3,0,1,4082,561,1,1,0,1,0,3,3,3,0,0,3,2,3,1,3,4,4,3,3,3,1,1,1,0,0,1,54,3,2,1
185,0,1,1,0,0,0,1,3,3,2,3,0,PB,Campina Grande,Jardim Paulistano,1,2,3,3,1,0,1947,374,1,0,0,0,0,3,3,3,0,1,3,4,3,0,4,3,3,3,2,3,1,1,0,0,0,0,25,2,3,0
186,0,0,1,0,1,1,0,3,3,3,3,1,BA,CAMACARI,NOVA VITORIA,0,3,3,3,0,0,4476,484,1,0,1,0,1,2,5,3,0,1,2,3,4,1,3,3,2,3,2,3,0,0,1,1,0,0,29,3,3,0
187,0,2,0,1,1,1,1,6,4,3,2,0,RN,MOSSORO,SANTO ANTONIO,0,3,4,3,0,1,2116,512,0,0,0,0,0,5,3,3,0,1,3,3,3,0,3,3,2,3,1,3,1,0,1,0,1,0,41,3,2,1
188,1,0,1,0,1,1,1,2,2,3,3,1,SP,Sao Vicente,Cidade Naztica,1,3,2,3,1,1,3262,511,1,0,1,1,0,3,3,3,0,0,3,3,0,1,3,3,3,3,3,2,0,0,1,1,0,1,39,4,3,0
189,1,1,0,0,0,0,1,3,3,4,3,0,SC,Joinville,Morro do Meio,1,3,2,3,1,0,3464,498,1,0,0,1,0,4,2,3,0,1,2,3,3,0,3,3,2,2,3,3,0,0,1,0,0,0,39,4,3,0
190,0,1,0,0,0,0,0,3,3,3,3,0,RJ,CAMPOS DOS GOITACAZES,PRQ ROSARIO,1,3,3,4,0,0,2652,474,1,1,0,0,0,2,2,3,0,0,3,3,1,1,4,4,3,3,2,3,1,0,0,0,1,0,36,3,1,1
191,0,0,0,0,0,0,1,3,2,3,4,1,AL,Maceio,Trapiche da Barra,1,3,3,3,0,0,4931,513,0,1,0,0,1,3,3,3,0,0,5,3,3,0,4,3,2,6,3,3,0,0,0,1,0,1,30,2,4,0
192,0,0,0,0,1,0,1,3,3,4,3,0,PE,Recife,COHaB,1,3,2,3,0,1,3109,492,1,1,1,0,0,4,4,3,2,1,3,3,3,0,3,3,3,3,3,3,1,0,0,0,1,1,25,3,3,1
193,0,0,0,0,1,0,0,4,4,4,3,0,BA,MASCOTE,S JOAO PARAISO,1,2,1,4,0,0,1511,535,1,1,1,0,0,3,3,5,0,0,3,3,3,1,3,3,3,3,4,5,1,0,0,1,1,0,34,3,3,1
194,0,0,0,0,1,1,1,3,3,1,3,0,RN,SAO JOSE DE MIPIBU,CENTRO,1,3,3,5,1,0,2225,515,1,1,1,0,0,3,3,3,0,0,3,3,2,0,2,5,3,2,2,1,1,1,0,0,1,0,28,4,3,1
197,0,0,0,0,0,0,1,3,5,3,4,0,AL,MACEIO,BENEDITO BENTES II,0,4,3,3,1,1,2818,424,0,1,0,1,1,1,3,3,0,0,3,3,3,1,3,3,2,3,3,3,1,1,0,0,0,0,25,2,2,1
198,0,0,0,0,1,0,1,3,3,3,4,1,RS,CAMPO BOM,JARDIM DO SOL,1,4,3,2,1,0,1726,479,0,1,1,1,0,4,4,3,0,1,3,2,3,1,4,3,5,3,2,3,1,0,1,0,1,0,30,2,4,1
199,0,0,0,0,0,1,0,1,3,3,4,1,BA,IRECE,CENTRO,0,3,3,3,1,1,1868,373,1,1,0,1,1,3,2,3,0,1,3,4,5,0,2,3,3,3,1,3,0,0,1,1,0,1,27,3,3,1
200,0,2,1,0,1,0,1,4,3,3,3,0,MG,Contagem,Parque Duval de Barros,1,3,3,3,0,0,3476,531,0,0,1,1,0,3,3,3,0,0,4,3,2,1,4,3,3,3,3,3,1,0,0,0,1,0,32,3,4,0
201,0,0,1,0,1,1,1,4,3,3,3,0,SP,Itapevi,VILA SANTA RITA,0,3,4,3,0,0,3451,670,1,0,0,1,1,3,3,3,0,1,3,4,3,0,3,3,3,3,3,3,0,1,0,0,1,0,30,3,4,0
202,0,0,0,0,0,1,0,3,3,3,2,0,SP,ARTUR NOGUEIRA,SACILOTTO II,0,2,1,3,1,1,4226,444,1,0,0,1,1,3,3,2,0,0,3,4,4,0,3,4,3,3,3,3,0,1,0,0,0,0,36,3,4,0
205,0,2,0,0,0,1,1,4,3,3,2,1,BA,Salvador,Tancredo Neves,1,3,4,3,0,1,2604,465,0,0,1,1,0,2,3,2,1,0,3,5,3,1,3,3,3,3,3,3,0,0,0,1,0,1,25,2,3,0
207,0,0,0,1,1,0,1,4,3,3,3,1,PA,BELEM,PARACURI,1,3,3,3,0,1,1902,645,0,1,0,0,0,3,3,4,0,1,3,3,2,1,3,3,3,4,4,2,1,0,0,0,0,0,33,3,3,1
208,0,0,0,0,1,0,1,3,4,3,3,1,DF,SAMAMBAIA,SAMMAMBAIA SUL,1,3,1,2,1,0,4373,562,1,0,0,0,1,1,3,3,2,1,3,4,5,1,3,3,3,3,2,3,0,0,1,1,0,1,43,4,4,1
210,0,0,0,1,0,1,0,3,3,3,3,1,SP,AGUDOS,JAD EUROPA AGUDOS,0,2,2,4,1,1,2465,488,0,1,1,1,0,5,3,2,1,0,2,3,2,1,3,3,4,3,3,1,1,0,1,0,1,0,29,2,3,1
211,1,0,0,0,1,0,0,3,3,3,3,1,RO,PORTO VELHO,LAGOINHA,1,3,3,3,0,1,2125,468,1,1,1,1,1,5,3,3,0,1,4,3,1,1,3,3,3,3,3,3,1,0,1,0,1,0,26,4,3,1
214,1,0,0,0,1,0,1,3,3,4,3,1,RS,URUGUAIANA,BOA VISTA,1,3,3,3,0,0,2013,616,0,1,1,0,1,4,3,3,1,0,3,3,3,1,3,5,4,2,3,4,1,0,0,1,1,1,25,4,3,1
215,0,0,0,1,1,0,0,3,2,4,3,0,MS,CAMPO GRANDE,JARDIM MORENAO,1,3,3,3,0,1,2126,526,1,1,1,1,1,4,3,3,0,1,3,3,3,1,3,2,3,3,3,2,1,1,0,1,1,1,25,3,3,1
217,0,1,0,0,0,1,1,2,3,3,3,1,SP,Guaruja,Morrinhos III,1,3,3,3,0,0,2996,533,1,1,1,0,0,3,2,3,0,1,3,3,3,1,3,3,2,3,2,4,1,0,1,1,0,0,40,3,4,1
219,0,1,0,0,1,1,1,3,4,4,3,0,SP,SAO PAULO,JD FONTALIS,1,3,3,4,1,0,3366,402,1,1,1,0,0,3,2,3,0,1,3,3,2,0,4,3,3,3,3,3,1,1,0,1,1,1,42,4,3,1
220,0,1,0,0,0,0,1,3,3,4,4,1,GO,Planaltina de Goias,Setor Norte,0,3,3,3,0,1,3327,310,1,1,0,1,0,3,2,3,0,1,2,3,3,1,3,2,3,3,3,3,1,0,0,1,0,1,49,4,1,1
221,0,0,0,0,1,0,0,3,3,2,3,1,SP,ICEM,VILA TERRUGGI,1,3,3,3,0,1,3701,549,0,1,1,0,1,4,3,3,0,1,3,3,1,1,4,2,3,2,2,3,0,0,0,1,1,1,38,3,3,1
222,0,0,0,0,1,1,0,3,4,3,3,1,BA,LEM,MIMOSO II,0,3,3,3,0,0,1401,312,1,1,0,1,1,3,3,4,0,1,3,3,3,0,2,3,3,2,3,4,0,0,1,0,0,1,32,5,2,1
225,0,0,0,0,0,0,0,2,6,3,3,0,PI,Parnaiba,Nossa Senhora do Carmo,1,4,3,4,0,0,4459,402,1,1,1,0,0,3,3,2,0,0,3,3,4,1,2,2,2,3,4,3,1,1,1,0,0,0,32,3,3,1
226,0,0,0,0,0,1,1,3,3,3,3,0,RJ,Sao Goncalo,Boacu,1,3,5,2,0,1,1068,644,1,1,0,0,0,3,3,4,0,1,3,2,3,0,3,3,1,3,3,3,1,1,0,1,0,0,30,3,3,1
227,0,2,0,0,0,0,1,4,3,2,3,1,ES,Cachoeiro de Itapemirim,Independencia,0,3,2,2,1,1,4056,390,1,0,1,0,0,3,2,3,0,0,2,3,3,0,3,3,3,3,1,3,1,0,0,1,0,0,36,3,4,1
231,0,0,0,0,1,1,1,2,3,3,2,1,SP,mongagua,agenor de campos,0,4,3,2,1,1,2955,414,0,1,0,0,1,4,3,3,0,1,3,3,2,1,3,3,3,3,4,4,1,1,1,0,0,1,44,3,3,1
232,0,3,0,0,0,0,0,3,3,3,2,1,GO,ANAPOLIS,JUNDIA,0,4,3,3,1,1,1333,479,0,0,1,0,0,3,2,3,0,0,3,3,3,1,4,4,3,4,3,3,0,0,1,0,1,0,30,3,3,0
233,0,0,0,0,1,0,1,3,4,3,3,1,PE,Recife,COHaB,1,4,3,2,0,1,3737,520,1,1,1,1,1,3,3,3,0,0,3,2,5,0,3,2,4,3,4,3,1,1,0,1,1,1,25,3,4,1
234,0,1,0,0,0,0,1,3,3,3,3,0,RJ,CAMPOS DOS GOYTACAZES,PQ ALVORADA,1,3,2,3,1,0,1962,488,1,0,1,0,0,4,3,2,0,0,3,4,3,1,3,4,4,3,3,4,0,0,1,1,1,0,45,3,3,0
236,0,0,0,0,1,0,1,2,2,3,3,0,PR,CURITIBA,SITIO CERCADO,1,2,3,3,1,0,1785,481,0,1,0,1,1,3,3,2,0,1,3,4,4,1,3,2,3,3,3,3,1,0,1,1,1,0,27,4,4,1
237,0,0,0,0,1,0,1,3,3,2,3,1,RJ,Rio de Janeiro,Campo Grande,1,3,4,3,1,0,2048,361,0,1,1,1,1,3,2,2,0,0,3,3,3,1,3,2,5,3,3,2,1,0,0,0,0,1,41,3,3,1
239,1,0,0,0,1,0,0,2,3,3,3,1,RJ,RIO DE JANEIRO,BANGU,1,3,1,3,0,0,3332,493,1,0,0,1,0,3,4,3,0,1,4,3,3,0,3,3,3,4,4,3,0,1,1,1,0,1,25,3,6,0
240,0,1,0,0,1,0,1,4,4,3,3,1,SP,Maua,Jardim Miranda Daviz,0,2,3,3,0,0,4642,496,0,1,1,1,0,1,3,3,0,1,3,2,3,1,3,3,1,3,4,3,1,1,0,1,1,0,37,3,2,1
242,0,0,1,0,0,0,0,3,3,3,3,0,ES,Cachoeiro de Itapemirim,Zumbi,1,3,3,3,0,0,4119,419,0,0,0,1,1,3,2,3,0,0,1,2,3,0,3,3,3,2,3,4,0,0,1,1,0,0,25,3,3,0
246,1,0,0,0,1,0,0,3,2,3,2,0,RS,Dom pedrito,maria jose,0,3,4,2,0,1,2965,560,0,0,1,1,1,4,3,2,0,1,3,2,3,1,4,2,3,3,4,4,0,1,0,1,1,1,33,3,3,0
247,0,0,0,0,1,1,1,3,3,3,3,0,RS,PELOTAS,FRAGATA,0,2,3,3,1,1,3947,536,1,1,0,0,1,2,3,3,0,0,3,3,3,0,3,5,4,4,3,3,0,0,1,0,0,0,49,3,2,1
248,0,0,0,0,0,1,0,4,4,3,4,1,RS,Porto Alegre,Restinga,0,3,2,3,0,0,1154,584,0,1,1,0,0,3,4,3,0,0,5,3,3,1,2,3,3,2,3,3,1,1,1,0,0,0,43,5,3,1
250,0,2,0,0,1,1,0,2,2,3,4,1,SP,Sao Paulo,Jardim Camargo Novo,0,2,2,3,1,1,2565,362,1,0,0,1,0,3,3,2,0,1,3,4,3,0,3,3,3,3,3,3,1,1,0,1,0,1,27,4,3,1
251,0,0,0,0,1,1,0,4,3,4,3,1,RS,Pelotas,Fragata,0,3,5,3,1,1,3183,586,1,0,0,0,0,3,3,2,0,0,3,3,3,1,3,3,3,3,2,3,0,1,1,0,0,1,40,3,4,0
252,0,1,0,0,0,1,0,2,3,4,3,1,RS,PELOTAS,TRES VENDAS,1,4,3,3,0,0,1871,648,0,0,1,1,0,3,3,3,0,0,3,2,3,1,3,3,2,3,2,3,0,0,1,1,0,1,28,3,3,0
253,0,0,0,0,1,0,1,3,3,4,3,0,PE,Jaboatao dos Guararapes,Barra de Jangada,1,3,2,3,1,1,2777,619,1,1,0,0,1,3,4,3,0,1,1,2,2,0,3,3,2,4,3,3,1,1,1,1,1,0,25,3,3,1
254,0,0,0,0,1,0,1,3,4,4,3,1,BA,UNA,COMANDATUBA,1,1,3,4,0,1,1403,381,1,1,0,1,1,3,3,3,0,0,4,3,3,0,3,3,3,4,4,3,1,1,0,0,1,1,48,2,1,1
258,0,1,2,0,0,0,1,3,4,3,3,0,SP,Sumare,Pq Resid Regina,1,2,4,3,0,0,4673,565,1,1,1,1,0,3,3,4,0,1,4,3,4,0,2,3,4,2,3,4,1,0,1,1,1,0,33,3,4,1
259,0,0,1,0,0,1,0,3,2,3,3,0,RS,TRES COROAS,LOT MELTZER,0,3,2,2,1,1,3038,486,1,0,0,1,1,3,3,3,0,1,3,2,4,1,3,3,3,2,4,4,0,0,0,0,1,1,47,3,3,0
260,0,0,0,0,1,1,1,3,3,4,2,1,CE,FORTALEZA,PIOXII,0,3,3,3,0,0,2842,475,0,0,0,1,1,4,2,4,0,0,3,3,2,0,3,4,3,3,4,4,0,0,1,1,0,1,43,3,3,1
261,0,0,0,1,0,0,1,3,4,3,4,1,SP,Itaquaquecetuba,Parque Piratininga,0,2,3,4,0,1,1361,422,0,1,1,1,0,3,1,3,1,1,3,3,3,1,2,3,3,3,4,3,1,0,1,0,1,0,25,3,2,1
263,2,0,0,0,1,1,1,3,3,3,1,0,PR,PARANAVAI,CENTRO,0,3,3,3,1,1,2609,638,1,0,0,0,0,3,2,2,0,0,2,4,3,0,3,3,2,3,3,3,0,1,1,0,1,1,30,4,4,0
264,0,0,0,1,0,1,1,3,3,3,4,1,MA,SAO JOSE DE RIBAMAR,VILA SARNEY FILHO,0,3,5,3,1,1,2299,498,1,1,0,1,1,3,3,3,0,1,3,4,3,0,3,3,3,2,3,3,1,1,1,0,1,0,35,3,3,1
265,2,0,0,0,1,1,0,4,3,3,3,1,AP,PORTO GRANDE,AEROPORTO,0,3,3,3,0,0,2600,610,0,0,0,0,1,4,4,3,0,1,3,2,3,1,3,4,2,3,1,3,0,0,0,0,1,0,25,3,2,1
266,0,1,0,0,0,0,1,3,3,3,3,0,PE,VITORIA DE SANTO ANTAO,MATADOURO,0,3,3,3,1,1,3442,622,0,0,1,1,0,3,3,3,0,1,2,3,4,0,4,3,3,3,5,6,0,1,1,0,0,1,48,2,3,0
267,0,0,0,0,1,1,1,3,1,3,1,1,PA,Belem,Barreiro,0,3,1,3,1,1,3785,519,0,0,0,1,0,4,3,4,0,0,3,2,4,0,3,4,4,3,3,3,0,0,1,0,1,1,35,3,4,0
268,1,0,0,0,0,1,0,1,3,4,2,0,RN,Natal,Quintas,1,3,3,3,0,1,3948,423,1,1,0,0,0,3,3,2,0,0,3,3,3,0,2,5,2,2,3,3,1,0,1,1,0,1,25,3,3,1
269,0,0,0,0,1,0,0,3,3,3,4,1,CE,MARACANAU,HORTO,1,3,3,3,1,1,3948,355,0,1,1,0,1,3,3,3,0,0,3,3,4,0,3,4,3,3,4,3,1,0,0,1,1,0,42,3,2,1
270,0,0,0,0,1,1,1,3,3,3,3,1,SP,Guarulhos,agua Chata,1,3,3,3,0,0,2845,350,0,1,1,1,1,3,3,3,0,0,2,3,3,0,3,3,2,4,2,4,1,1,1,0,0,1,40,3,3,1
271,0,0,0,2,0,0,0,3,3,3,3,1,SP,SUMARE,MATAO,1,3,3,4,1,1,1843,591,1,1,1,1,1,3,3,3,0,1,2,3,3,0,4,3,3,3,3,4,1,1,1,0,0,1,40,3,4,1
273,0,0,0,0,0,0,0,3,3,3,3,0,PE,Recife,Toto,0,4,2,3,0,0,2874,576,0,0,0,1,0,5,3,3,0,1,2,3,3,1,1,3,3,3,2,1,1,1,1,1,0,0,50,2,3,0
277,0,0,0,0,1,0,0,3,3,2,3,0,BA,CONCEICAO DA FEIRA,CENTRO,1,3,3,3,1,0,3459,491,1,0,0,0,1,5,3,3,1,1,3,3,3,1,3,3,3,2,5,3,0,0,1,0,1,0,29,5,3,1
281,1,0,0,0,0,1,1,3,3,3,3,0,CE,SAO GONCALO AMARANTE,GROATA,1,3,3,3,0,0,3395,569,1,0,1,0,1,3,4,3,0,0,3,4,3,1,3,4,2,3,3,3,0,0,1,0,0,0,35,3,4,1
283,1,0,1,1,1,1,1,2,3,2,1,0,PE,CARPINA,NOVO,1,3,3,2,0,1,3987,441,0,1,1,1,1,3,3,4,0,0,4,3,3,1,3,2,3,3,2,3,0,0,1,0,0,0,44,3,3,1
285,0,0,0,0,1,1,1,2,3,3,3,0,RS,Pelotas,Areal,0,2,3,4,0,0,3114,391,0,1,1,1,1,2,4,3,0,0,3,2,3,0,3,4,2,3,3,3,1,0,0,1,0,0,33,0,3,1
287,0,0,0,0,0,1,0,6,3,3,3,0,CE,MORADA NOVA,SAO FRANCISCO,1,4,2,3,0,1,2253,575,0,1,0,1,1,4,3,2,1,1,3,2,4,1,4,3,3,3,3,2,1,1,0,1,0,1,25,3,3,1
288,2,0,0,0,1,0,1,3,3,3,4,1,BA,SALVADOR,URUGUAI,0,3,4,3,1,1,2646,597,1,1,1,1,1,4,3,3,1,1,2,3,4,0,3,3,2,5,3,4,0,0,1,0,1,1,36,5,5,1
291,0,1,0,0,1,0,0,2,4,4,3,1,PA,Itaituba,Comercio,0,2,2,2,1,0,3343,380,1,1,1,0,0,3,2,4,0,1,3,3,3,0,3,3,3,3,3,3,1,0,0,1,1,0,25,3,3,1
292,0,1,0,0,0,1,1,3,3,4,3,1,BA,ILHEUS,MALHADO,0,2,3,3,0,0,2734,596,1,1,0,1,0,3,3,5,0,1,2,3,3,0,4,2,3,3,3,3,1,1,0,0,0,0,27,3,3,1
293,0,0,0,0,0,0,0,3,3,3,3,0,BA,FLORESTA AZUL,CENTRO,1,4,3,5,1,0,4438,474,0,1,0,0,1,3,3,2,0,0,3,3,2,0,3,3,3,4,3,3,0,1,1,0,1,1,33,3,3,1
295,0,0,1,0,1,1,1,3,2,4,2,0,BA,TEIXEIRA DE FREITAS,sao lorenco,1,3,3,3,1,1,877,611,0,0,0,1,0,4,3,3,0,0,3,2,3,1,4,3,3,3,3,3,0,0,1,1,0,0,46,3,3,0
296,0,0,0,0,0,1,0,3,4,3,3,1,CE,JUAZEIRO DO NORTE,FRANCISCANO,1,3,4,5,0,0,3096,641,0,1,0,0,0,4,3,3,0,1,3,2,3,1,3,3,3,3,4,3,1,1,1,1,0,1,44,3,2,1
297,0,0,1,0,0,1,1,3,2,3,3,0,PI,PARNAIBA,NOVA PARNAIBA,0,3,2,4,0,0,3732,349,1,1,1,1,1,3,2,3,0,1,3,3,3,1,3,3,3,3,3,3,0,1,0,0,0,0,27,3,3,1
298,0,0,1,0,1,1,0,3,3,3,3,0,CE,QUIXADA,CASCAL 2,1,3,3,4,1,0,2794,506,1,0,1,1,1,3,3,3,1,0,3,2,3,0,3,3,3,4,3,3,0,0,1,0,0,0,41,3,3,1
299,0,0,0,0,1,1,0,2,2,3,3,1,RS,ESTANCIA VELHA,RINCAO,0,3,3,3,1,0,4042,676,1,1,1,1,0,3,1,4,0,1,3,3,2,0,3,4,3,4,3,1,1,0,0,0,0,0,32,3,2,1
300,0,0,0,0,1,1,1,2,3,2,3,1,SP,Guarulhos,Jardim Rosa de Franca,1,3,2,2,0,0,3886,574,1,1,0,1,0,3,2,3,0,1,3,3,3,0,3,4,3,2,3,3,1,1,0,0,1,1,30,3,3,1
304,0,0,0,0,0,1,0,3,3,3,3,0,PB,queimadas,LIGEIRO,1,3,3,3,1,0,3609,521,0,1,1,1,1,2,3,3,0,1,3,3,3,0,2,3,3,3,3,3,1,0,0,0,0,1,46,4,2,1
305,0,0,0,0,0,1,1,3,3,3,3,0,PA,Ananindeua,curucamba,1,3,3,1,1,1,4269,517,0,0,0,0,0,3,3,3,0,1,2,3,3,0,2,5,3,3,3,3,0,0,0,1,1,0,28,0,3,0
309,0,0,0,0,1,0,1,2,3,2,3,1,RN,Natal,Potengi,1,3,3,4,1,0,4488,475,0,1,0,1,1,3,4,3,0,0,3,2,5,1,2,2,3,3,3,3,1,1,1,1,0,1,29,3,3,1
311,0,0,0,0,1,0,0,3,3,3,4,1,MT,Alta Floresta,Primavera Dois,1,3,3,3,0,1,3241,435,1,1,1,1,1,3,3,3,0,0,3,3,4,1,3,3,3,3,3,3,0,1,0,0,1,0,46,4,3,1
312,0,0,0,0,0,0,1,3,3,3,3,0,BA,Salvador,Tancredo Neves,1,3,3,2,1,0,2491,370,0,0,1,0,1,3,3,3,0,1,4,4,3,0,3,4,5,2,3,5,0,0,1,1,0,1,25,2,4,1
315,0,0,0,0,1,0,0,3,3,3,3,0,RN,MOSSORO,SANTO ANTONIO,0,4,3,4,1,1,2981,482,1,0,1,1,1,3,3,3,0,1,4,4,3,0,3,3,3,3,1,3,0,1,1,0,1,1,26,2,3,1
316,0,0,0,0,0,0,0,5,3,3,4,0,SP,SAO PAULO,VL DOS PALMARES,0,3,4,3,0,0,4588,479,1,0,1,1,1,3,3,2,0,1,2,2,3,0,3,3,3,3,3,3,0,1,0,0,0,0,27,2,3,0
317,0,0,0,0,1,0,0,3,1,4,4,0,RN,SANTO ANTONIO,centro,1,3,3,5,0,1,1646,628,1,1,1,1,1,3,2,3,0,0,3,4,4,1,3,3,3,3,4,3,0,0,0,0,1,0,33,5,4,1
319,0,0,0,0,1,1,1,3,3,4,3,1,BA,PAULO AFONSO,CENTRO,1,3,2,2,0,1,2106,515,0,1,1,0,1,2,3,3,0,1,3,3,3,0,3,3,3,3,3,3,1,0,0,1,1,1,46,3,3,0
324,0,0,0,2,0,1,1,3,3,3,3,1,PI,TERESINA,TRES ANDARES,0,2,3,3,0,0,2044,403,0,1,1,1,1,3,3,3,0,1,3,4,3,0,3,3,4,3,3,3,1,1,0,1,1,1,41,3,4,1
325,1,0,0,0,0,0,1,3,3,2,3,1,RJ,RIO DE JANEIRO,SANTISSIMO,0,3,3,3,0,1,1880,399,1,1,0,0,1,4,3,3,0,0,5,3,3,0,2,3,3,3,3,2,1,0,1,1,0,0,47,3,3,1
326,0,0,1,0,0,0,0,4,3,3,3,0,SP,IACANGA,JD FLORES,1,3,3,3,1,1,4054,312,1,1,0,1,1,2,2,3,0,1,3,3,5,1,2,3,3,3,2,2,0,0,0,1,1,1,33,3,4,1
328,1,0,0,0,0,0,0,3,3,3,3,0,SP,Sao Paulo,VILA QUEIROZ,0,3,2,3,0,0,5349,430,1,0,0,0,0,3,3,3,1,1,4,4,4,1,5,3,4,3,3,3,0,1,0,1,1,0,27,3,3,0
329,1,0,0,0,0,0,0,3,3,2,3,0,BA,CARAVELAS,CENTRO,1,3,3,3,1,1,5336,626,1,1,1,1,1,3,2,3,0,1,3,3,3,0,2,3,4,3,4,2,1,1,1,0,1,0,25,3,3,1
331,0,0,1,0,0,0,0,3,3,3,4,1,CE,HORIZONTE,BUANOS AIRES,1,2,3,3,0,0,2578,517,0,1,0,0,1,3,3,3,0,1,3,3,3,0,1,3,3,3,2,2,0,0,1,0,0,1,29,2,4,0
333,0,2,0,0,0,1,1,3,3,3,3,0,PR,SARANDI,PQ ALVAMAR II,0,3,3,1,0,0,2293,685,1,0,0,1,0,2,3,3,1,1,3,3,3,0,2,1,3,3,2,3,1,1,1,0,0,1,33,2,3,0
334,0,1,2,0,1,1,1,3,1,3,5,0,GO,goiania,anhaguera,1,3,1,1,0,1,2560,669,0,1,1,1,0,3,3,3,1,1,3,3,2,0,3,3,3,3,2,3,1,1,0,0,1,0,34,3,3,1
335,0,0,0,0,0,0,0,3,3,3,3,0,PE,LIMOEIRO,DA PAZ,0,3,2,3,0,0,3720,591,0,1,0,0,1,3,3,3,0,1,5,3,3,1,3,3,4,3,2,3,0,1,0,1,1,0,27,3,3,1
337,0,0,0,0,0,0,1,3,3,3,3,1,SP,Maua,Vila Tavares,1,2,3,3,0,0,3888,621,0,0,1,1,0,3,3,4,0,0,4,3,3,0,3,3,3,3,3,3,1,0,0,0,1,0,31,3,3,0
338,0,0,0,0,1,1,1,3,3,4,2,1,PE,GARANHUNS,MAGANO,1,4,2,3,1,1,2729,520,1,1,0,1,0,3,5,5,0,1,3,3,4,0,3,3,3,3,3,3,1,0,0,1,0,1,28,3,3,1
339,0,0,0,0,1,1,0,3,4,3,1,1,PB,JOAO PESSOA,BANCARIOS,0,3,3,3,1,1,4258,459,0,1,1,1,1,4,3,3,0,0,5,3,3,0,4,3,4,3,2,3,1,0,1,0,0,1,41,2,2,1
340,0,0,0,1,0,0,1,5,3,3,3,1,BA,FLORESTA AZUL,CENTRO,0,2,3,2,1,1,5218,449,0,1,1,0,0,4,3,1,0,1,4,3,3,0,3,3,3,4,2,3,1,0,1,0,1,0,46,3,3,1
341,0,0,1,0,0,1,0,3,3,4,4,0,AP,MACAPA,BONE AZUL,1,3,3,2,1,1,5577,527,1,1,0,0,1,3,3,3,1,1,3,2,3,0,3,3,2,3,3,3,1,0,0,0,1,1,25,2,3,1
342,0,0,0,0,0,0,1,3,3,3,2,1,SP,PATROCINIO PAULISTA,SANTA CRUZ,1,3,3,3,0,1,3220,377,0,0,0,0,0,4,3,3,0,0,2,3,2,1,4,3,2,4,4,3,0,1,0,0,0,0,39,3,3,0
348,0,0,0,0,1,0,0,3,3,3,3,0,RS,Rio Grande,Parque Residencial Sao Pedro,0,3,3,3,1,1,2718,493,0,1,1,0,1,3,3,5,0,0,2,2,4,1,1,3,3,3,3,2,1,1,1,1,0,0,27,3,3,1
